0	4.695018
1	5.517812
2	3.381417
3	4.111072
4	3.011919
5	3.609656
6	2.662428
7	3.381417
8	1.100979
9	1.162709
10	0.827597
11	0.968085
12	0.976758
13	1.016542
14	0.932482
15	0.894996
16	0.740463
17	0.774340
18	0.756155
19	0.752955
20	0.788222
21	0.789998
22	0.746648
23	0.837662
24	0.732898
25	0.756155
26	0.689725
27	0.725511
28	0.724054
29	0.700292
30	0.718295
31	0.709853
32	0.707091
33	0.863028
34	0.716872
35	1.609890
36	0.799021
37	0.802698
38	0.769280
39	0.776044
40	0.729922
41	0.754551
42	0.902211
43	0.756155
44	0.970956
45	1.053301
46	1.648410
47	2.326283
48	1.648410
49	2.418813
50	1.452117
51	1.689150
52	3.052935
53	2.859898
54	2.221546
55	2.724645
56	1.019760
57	1.171559
58	1.003903
59	0.746648
60	0.935113
61	0.827597
62	0.997719
63	0.757767
64	0.793578
65	0.626002
66	0.716872
67	0.716872
68	0.707091
69	0.722604
70	0.670880
71	0.679523
72	0.737416
73	0.645305
75	0.694962
76	0.724054
77	0.619863
78	0.789998
79	0.661310
80	0.653193
81	0.622915
82	0.668457
83	0.628080
84	0.693644
85	0.709853
86	0.700292
87	0.617847
88	0.698950
89	0.641991
90	0.738936
91	0.705719
92	1.042971
93	0.858676
94	1.766429
95	1.505906
96	1.732319
97	1.522143
98	1.137068
99	1.093317
100	0.887915
101	0.982642
102	1.019760
104	0.867432
105	0.899791
106	1.049831
107	0.919585
108	2.163790
109	2.145305
110	2.127185
111	2.182650
112	0.979690
113	0.837662
114	0.735903
115	0.634413
116	0.919585
117	0.764296
118	0.764296
119	0.657802
120	0.772645
121	0.641991
122	0.863028
123	0.675787
124	0.789998
125	0.729922
126	1.023002
127	0.732898
128	27.102271
129	0.791783
130	0.985615
131	0.890261
132	0.874136
133	0.776044
134	0.863028
135	0.776044
136	0.948529
137	0.682040
138	1.042971
139	0.909562
140	1.171559
141	0.932482
142	1.852489
143	1.609890
144	2.058129
145	1.582345
146	1.258932
147	1.314449
148	1.056798
149	1.112709
150	1.085779
151	1.291568
152	1.082055
153	1.124735
154	0.902211
155	1.097133
156	0.940426
157	1.032874
158	0.994661
159	0.959590
160	0.914542
161	0.943109
162	0.962402
163	0.962402
164	0.865223
165	0.919585
166	0.841769
167	1.180567
168	0.880963
169	0.902211
170	0.880963
171	0.968085
172	0.912044
173	1.344420
174	1.108767
175	0.962402
177	1.010176
178	1.238218
179	0.929869
180	1.097133
181	0.887915
182	1.180567
183	0.956796
184	0.956796
185	1.019760
186	0.954022
187	1.089533
188	1.430406
189	2.109418
190	2.693118
192	1.538793
193	1.814433
194	1.291568
195	1.437559
196	2.790362
197	2.972165
199	2.575052
200	1.223196
201	1.223196
202	1.082055
203	1.228156
204	1.116684
205	1.213414
206	1.314449
207	1.253678
208	0.897386
209	0.979690
210	0.815884
211	0.894996
212	0.858676
213	0.904646
214	0.919585
215	0.885583
216	0.835627
217	0.856520
218	0.819746
219	1.104857
220	0.973847
221	0.914542
222	0.912044
223	1.023002
224	0.965234
225	1.203813
226	1.026268
227	1.019760
228	1.078361
229	1.243322
230	1.116684
231	1.285992
232	1.203813
233	1.176043
234	1.238218
235	1.430406
236	1.409437
237	1.423336
238	2.520407
239	2.074900
240	1.638579
241	1.555875
242	0.912044
243	0.943109
244	0.799021
245	0.914542
246	0.839710
247	0.841769
248	0.940426
249	0.793578
250	0.988608
251	0.897386
252	0.829588
253	0.860846
254	0.874136
255	0.904646
256	0.757767
257	0.691026
258	0.737416
259	0.675787
260	0.789998
261	0.752955
262	0.692332
263	0.682040
264	0.675787
265	0.654338
266	0.821692
267	0.734397
268	0.698950
269	0.667253
270	0.685858
271	0.654338
272	0.732898
273	0.852244
274	0.761015
275	0.756155
276	0.751367
277	0.839710
278	0.890261
279	0.829588
280	0.770958
281	0.883266
282	0.793578
283	0.892621
284	1.036214
285	1.285992
286	2.127185
288	1.732319
289	1.513974
290	1.010176
291	0.887915
292	0.791783
293	0.791783
294	0.876398
295	0.781209
296	0.865223
297	0.833602
298	0.812066
299	0.850125
300	0.878673
301	0.885583
302	0.899791
303	0.839710
304	0.922131
305	0.740463
306	0.688430
307	0.757767
308	0.800854
309	0.714045
310	0.800854
311	0.698950
312	0.698950
313	0.799021
314	0.772645
315	0.841769
316	0.869653
317	0.734397
318	0.693644
319	0.779478
320	0.751367
321	0.823650
322	0.897386
323	0.924694
324	12.978967
325	0.737416
326	0.815884
327	0.765949
328	2.972165
329	0.845923
330	0.786455
331	0.709853
332	1.042971
333	0.951266
334	2.163790
335	1.920249
336	1.648410
337	1.732319
338	0.894996
339	1.060322
340	0.871888
341	0.821692
342	0.907096
343	0.839710
344	0.845923
345	0.899791
346	0.871888
347	0.743541
348	0.887915
349	0.770958
350	0.897386
351	0.850125
352	0.806415
353	21.838201
354	0.769280
355	0.729922
356	0.845923
357	0.797197
358	0.835627
359	0.779478
360	0.845923
361	0.764296
362	0.779478
363	0.779478
364	0.802698
365	0.754551
366	0.799021
367	0.827597
368	0.761015
369	0.813970
370	0.865223
371	0.883266
372	0.867432
373	0.802698
374	0.883266
375	0.734397
376	0.845923
377	0.765949
378	0.848018
379	0.843840
380	0.904646
381	0.904646
382	2.025517
383	2.163790
384	1.689150
385	1.482293
386	0.994661
387	1.167114
388	0.979690
389	1.071060
390	1.019760
391	1.104857
392	0.821692
393	0.932482
394	0.813970
395	0.945810
396	0.845923
397	0.912044
398	1.078361
399	0.929869
400	0.876398
401	0.951266
402	0.852244
403	0.731407
404	0.815884
405	0.858676
406	0.827597
407	0.845923
408	0.724054
409	0.777757
410	0.791783
411	0.858676
412	0.968085
413	0.856520
414	0.732898
415	0.784697
416	0.817810
417	0.761015
418	0.754551
419	0.757767
420	0.878673
421	0.757767
422	0.924694
423	0.823650
424	1.023002
425	0.917055
426	0.850125
427	0.812066
428	0.912044
429	0.887915
430	1.668490
431	1.892461
432	1.814433
433	1.978791
434	0.924694
435	1.199079
436	0.956796
437	0.929869
438	0.994661
439	0.899791
440	0.970956
441	0.902211
442	0.917055
443	0.813970
444	1.053301
445	1.233163
446	0.970956
448	0.767610
449	0.922131
450	0.867432
451	0.835627
452	0.786455
453	0.871888
454	0.848018
455	0.919585
456	0.829588
457	0.795383
458	0.860846
459	0.883266
460	0.860846
461	0.793578
462	0.841769
463	0.762652
464	0.929869
465	0.786455
466	0.779478
467	0.806415
468	0.871888
469	0.829588
470	0.860846
471	0.927273
472	0.845923
473	0.929869
474	0.973847
475	0.880963
476	1.074696
477	1.208592
478	2.025517
479	2.201898
480	1.668490
481	2.041671
482	0.887915
483	1.141250
484	1.060322
485	0.976758
486	1.089533
487	0.982642
488	0.985615
489	0.988608
490	0.825618
491	0.885583
492	0.865223
493	0.880963
494	0.874136
495	0.797197
496	0.835627
497	0.880963
498	0.858676
499	0.743541
500	0.813970
501	0.831589
502	0.788222
503	0.848018
504	0.841769
505	0.812066
506	0.856520
507	0.759387
508	0.767610
509	0.725511
510	0.770958
511	0.793578
512	0.833602
513	0.843840
514	0.823650
515	0.885583
516	0.813970
517	0.765949
518	0.852244
519	0.885583
520	0.837662
521	1.082055
522	0.940426
523	0.845923
524	0.985615
525	1.039580
526	1.963767
527	2.662428
528	1.892461
529	1.814433
530	1.074696
531	0.994661
532	1.026268
533	0.883266
534	0.997719
535	0.948529
536	0.924694
537	0.945810
538	0.962402
539	0.850125
540	0.976758
541	0.854376
542	0.917055
543	0.897386
544	0.786455
545	0.793578
546	0.854376
547	0.869653
548	0.813970
549	0.821692
550	0.867432
551	0.839710
552	0.932482
553	0.808288
555	0.892621
556	0.841769
557	0.917055
558	0.789998
559	0.890261
560	0.800854
561	0.777757
562	0.883266
563	0.810172
564	0.883266
565	0.914542
566	0.965234
567	0.806415
568	0.968085
569	0.831589
570	1.026268
571	1.071060
572	1.238218
573	1.218282
574	2.163790
575	1.978791
576	2.603427
577	2.163790
578	1.176043
579	1.253678
580	1.042971
581	1.053301
582	1.000800
583	0.970956
584	1.093317
585	1.120693
586	1.056798
587	0.945810
588	1.071060
589	1.097133
590	1.029559
591	0.956796
592	0.907096
593	1.082055
594	1.248475
595	1.036214
596	1.042971
597	0.845923
598	0.890261
599	0.922131
600	0.788222
601	0.970956
602	0.788222
603	0.970956
604	0.979690
605	0.865223
606	0.979690
607	0.839710
608	0.929869
609	1.003903
610	0.874136
611	0.907096
612	0.854376
613	0.907096
614	0.932482
615	0.948529
616	1.029559
617	0.897386
