0	1.390880
1	1.459451
2	1.175679
3	1.106150
4	1.123110
5	1.111700
6	1.073175
7	0.948666
8	1.000814
9	0.969467
10	0.929392
11	0.871949
12	0.963833
13	0.904276
14	0.885520
15	0.890496
16	0.887168
17	0.872727
18	0.909646
19	0.888826
20	0.903392
21	0.889660
22	0.865817
23	0.856175
24	0.877446
25	0.861318
26	0.854004
27	0.837997
28	0.849722
29	0.857633
30	0.865817
31	0.854725
32	0.875862
33	0.846910
34	0.887996
35	1.382584
36	0.896431
37	0.879039
38	0.916059
39	0.886343
40	0.887168
41	0.911462
42	0.938344
43	0.910552
44	0.993255
45	1.016580
46	1.288724
47	1.329104
48	1.267112
49	1.435249
50	1.073175
51	1.055627
52	0.934327
53	0.929392
54	0.919798
55	0.864308
56	0.906946
57	0.898153
58	0.951844
59	0.898153
60	0.921688
61	0.884701
62	0.924550
63	0.844822
64	0.844131
65	0.824287
66	0.877446
67	0.841385
68	0.784335
69	0.845516
70	0.854725
71	0.831366
72	0.814974
73	0.821140
74	0.835987
75	0.833996
76	0.857633
77	0.818036
78	0.872727
79	0.846212
80	0.868863
81	0.815583
82	0.877446
83	0.838670
84	0.889660
85	0.856175
86	0.889660
87	0.821766
88	0.857633
89	0.841385
90	0.866575
91	0.899018
92	1.031851
93	0.990780
94	1.351097
95	1.201829
96	1.276213
97	1.267112
98	1.134954
99	1.022038
100	1.042013
101	0.953984
102	1.019296
104	0.926476
105	0.847609
106	0.940376
107	0.880644
108	0.925511
109	0.907843
110	0.937334
111	0.917922
112	0.964950
113	0.847609
114	0.917922
115	0.842068
116	0.934327
117	0.828121
118	0.915133
119	0.833335
120	0.927444
121	0.823023
122	0.925511
123	0.811953
124	0.895574
125	0.832677
126	1.009902
127	0.854725
128	6.816129
129	0.833335
130	0.929392
131	0.926476
132	0.960509
133	0.860576
134	0.937334
135	0.927444
136	1.031851
137	0.884701
138	1.020664
139	0.943454
140	1.153600
141	1.046480
142	1.386710
143	1.308352
144	1.459451
145	1.305005
146	1.238383
147	1.315139
148	1.149360
149	1.168895
150	1.046480
151	1.235637
152	4.799258
153	1.155741
154	0.957226
155	1.022038
156	1.031851
157	1.030428
158	0.948666
159	1.004673
160	0.969467
161	0.976387
162	0.978733
163	0.977557
164	1.002095
165	0.985897
166	0.979914
167	1.149360
168	0.952912
169	1.024808
170	0.966072
171	0.972904
172	1.009902
173	1.196918
174	1.061888
175	0.989551
177	1.026202
178	1.057180
179	1.000814
180	0.999540
181	1.002095
182	1.024808
183	1.016580
184	1.015232
185	1.049497
186	1.069906
187	1.160066
188	1.301689
189	1.530049
190	1.728458
192	1.246754
193	1.449594
194	1.238383
195	1.343620
196	1.315139
197	1.336291
199	1.358726
200	1.136972
201	1.194489
202	1.060310
203	1.107989
204	1.090080
205	1.065069
206	1.166665
207	1.125053
208	1.019296
209	1.117352
210	0.976387
211	0.990780
212	0.970608
213	1.037614
214	0.994500
215	1.027604
216	1.002095
217	1.055627
218	0.981100
219	1.157896
220	1.047985
221	1.011225
222	1.012554
223	1.036162
224	0.992015
225	1.168895
226	1.040539
227	1.143106
228	1.119260
229	1.128976
230	1.083203
231	1.184949
232	1.139003
233	1.217013
234	1.230211
235	1.258241
236	1.279299
237	1.332680
238	1.567117
239	1.518377
240	1.332680
241	1.291921
242	1.019296
243	1.026202
244	1.047985
245	0.969467
246	0.956141
247	0.979914
248	1.036162
249	0.945527
250	0.932342
251	0.943454
252	0.977557
253	0.951844
254	0.956141
255	0.950780
256	0.856903
257	0.874289
258	0.902511
259	0.876653
260	0.942424
261	0.915133
262	0.861318
263	0.848311
264	0.840703
265	0.849016
266	0.896431
267	0.889660
268	0.849722
269	0.894721
270	0.893870
271	0.851141
272	0.871949
273	0.972904
274	0.948666
275	0.949721
276	0.893870
277	0.977557
278	0.957226
279	0.963833
280	0.917922
281	0.979914
282	0.951844
283	1.027604
284	1.030428
285	1.078147
286	1.354892
288	1.267112
289	1.399359
290	1.040539
291	1.016580
292	0.975221
293	0.955060
294	1.009902
295	0.924550
296	0.942424
297	0.964950
298	0.904276
299	0.956141
300	0.967199
301	0.990780
302	0.914210
303	0.933333
304	0.882258
305	0.912374
306	0.879039
307	0.881450
308	0.937334
309	0.893870
310	0.912374
311	0.859837
312	0.875862
313	0.911462
314	0.911462
315	0.959410
316	0.910552
317	0.866575
318	0.859837
319	0.889660
320	0.865061
321	0.916989
322	0.894721
323	0.962721
324	5.227320
325	0.871174
326	0.863557
327	0.897290
328	5.227320
329	0.910552
330	0.898153
331	0.918858
332	1.125053
333	1.033281
334	1.339938
335	1.362599
336	1.332680
337	1.270119
338	1.052546
339	1.012554
340	1.003381
341	1.004673
342	0.961613
343	0.938344
344	0.915133
345	0.939358
346	0.930372
347	0.883070
348	0.920741
349	0.906053
350	0.924550
351	0.925511
352	0.877446
353	5.836007
354	0.891335
355	0.892177
356	0.941398
357	0.925511
358	0.938344
359	0.876653
360	0.896431
361	0.917922
362	0.916989
363	0.862062
364	0.928417
365	0.854004
366	0.871949
367	0.891335
368	0.901633
369	0.916059
370	0.923593
371	0.925511
372	0.893022
373	0.899887
374	0.936328
375	0.874289
376	0.923593
377	0.884701
378	0.956141
379	0.923593
380	0.989551
381	0.967199
382	1.329104
383	1.479915
384	1.853429
385	1.660119
386	1.261173
387	1.390880
388	1.196918
389	1.358726
390	1.264130
391	1.267112
392	1.149360
393	1.217013
394	1.083203
395	1.252450
396	1.109839
397	1.132948
398	1.199364
399	1.136972
400	0.920741
401	0.987110
402	0.905163
403	0.878241
404	0.940376
405	0.952912
406	0.889660
407	0.894721
408	0.871949
409	0.937334
410	0.898153
411	0.893870
412	0.916989
413	0.933333
414	0.870401
415	0.898153
416	0.920741
417	0.903392
418	0.887168
419	0.875862
420	0.915133
421	0.912374
422	0.917922
423	0.917922
424	0.964950
425	0.908743
426	0.976387
427	0.958316
428	1.007275
429	0.981100
430	1.366513
431	1.339938
432	1.853429
433	1.747203
434	1.315139
435	1.301689
436	1.261173
437	1.291921
438	1.318580
439	1.136972
440	1.219612
441	1.115457
442	1.130956
443	1.091824
444	1.151473
445	1.230211
446	1.209335
448	0.948666
449	0.938344
450	0.936328
451	0.943454
452	0.915133
453	0.939358
454	0.942424
455	0.917922
456	0.915133
457	0.922639
458	0.927444
459	0.936328
460	0.928417
461	0.890496
462	0.935326
463	0.939358
464	0.932342
465	0.891335
466	0.938344
467	0.899018
468	0.968330
469	0.928417
470	0.964950
471	0.924550
472	0.975221
473	0.949721
474	0.956141
475	0.978733
476	1.034718
477	1.081508
478	1.490545
479	1.408028
480	1.430579
481	1.329104
482	1.012554
483	1.051018
484	1.016580
485	0.956141
486	1.040539
487	0.999540
488	0.988328
489	0.959410
490	0.887996
491	0.947615
492	0.994500
493	0.945527
494	0.943454
495	0.911462
496	0.933333
497	0.889660
498	0.917922
499	0.897290
500	0.888826
501	0.974060
502	0.905163
503	0.899018
504	0.862062
505	0.915133
506	0.899887
507	0.891335
508	0.886343
509	0.880644
510	0.883884
511	0.888826
512	0.921688
513	0.910552
514	0.902511
515	0.898153
516	0.935326
517	0.884701
518	0.926476
519	0.969467
520	0.935326
521	0.985897
522	0.988328
523	0.960509
524	1.054082
525	1.020664
526	1.354892
527	1.548183
528	1.399359
529	1.343620
530	1.139003
531	1.049497
532	1.002095
533	0.950780
534	0.942424
535	0.961613
536	1.008586
537	0.951844
538	0.976387
539	0.903392
540	0.955060
541	0.908743
542	0.990780
543	0.912374
544	0.906946
545	0.897290
